id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
314368,Condo in San Francisco · ★4.92 · 2 bedrooms · 2 beds · 1 bath,1229762,Jason,,North Beach,37.80333,-122.40962,Entire home/apt,585,2,92,2023-10-01,1.37,2,0,15,STR-0003012
323635,Home in San Francisco · ★4.81 · 1 bedroom · 2 beds · Shared half-bath,812808,Mukt,,Excelsior,37.72386,-122.4325,Private room,70,2,81,2023-08-15,0.57,2,27,2,STR-0003069
325478,Condo in San Francisco · ★4.89 · 2 bedrooms · 2 beds · 1 bath,1579337,Markus,,Mission,37.76122,-122.42319,Entire home/apt,385,4,169,2023-11-27,1.18,1,28,16,STR-0000272
326650,Rental unit in San Francisco · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,1670339,Je,,Western Addition,37.78457,-122.43177,Entire home/apt,146,30,32,2015-08-07,0.23,2,365,0,
329020,Loft in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,326840,Jorge,,South of Market,37.78377,-122.39275,Entire home/apt,200,30,5,2016-09-30,0.03,1,40,0,
330535,Rental unit in San Francisco · ★4.72 · 3 bedrooms · 3 beds · 1 bath,625762,Ryan And Lindsea,,Haight Ashbury,37.76699,-122.44643,Entire home/apt,125,30,119,2023-11-01,0.83,2,219,4,
338849,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1670339,Je,,Western Addition,37.78599,-122.43232,Private room,57,30,3,2014-10-16,0.02,2,365,0,
348714,Home in San Francisco · ★4.82 · 1 bedroom · 4 beds · 1 private bath,78610,George,,Haight Ashbury,37.77347,-122.44364,Private room,145,3,428,2023-11-20,3.02,1,305,43,STR-0000173
350479,Home in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,1776403,Natallia,,Mission,37.75783,-122.41063,Private room,73,30,60,2023-10-01,0.44,5,252,3,STR-0000166
353292,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1789683,Tim,,Western Addition,37.77201,-122.4297,Private room,76,30,22,2020-03-17,0.16,1,264,0,STR-0003832
371595,Guesthouse in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 bath,165574,Jonathan,,Presidio Heights,37.78146,-122.45619,Entire home/apt,75,30,253,2023-07-01,1.77,1,179,1,STR-0000138
377301,Condo in San Francisco · ★4.87 · 2 bedrooms · 2 beds · 1 bath,1896342,Julia,,Bernal Heights,37.74363,-122.41764,Entire home/apt,155,30,15,2016-10-16,0.15,1,58,0,
377569,Home in San Francisco · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,1897399,Alessandra,,Mission,37.75121,-122.40993,Private room,40,30,119,2023-10-25,0.85,1,2,5,STR-0003301
379349,Guest suite in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 bath,1901233,Miriam,,Haight Ashbury,37.76646,-122.44425,Entire home/apt,136,3,427,2023-11-16,3.06,1,321,38,STR-0000963
394575,Rental unit in San Francisco · ★4.84 · Studio · 2 beds · 1 bath,1190192,Mike & Nic,,Bernal Heights,37.74131,-122.41179,Entire home/apt,126,6,535,2023-11-30,3.79,1,321,43,STR-0000920
400433,Rental unit in San Francisco · ★4.98 · 2 bedrooms · 2 beds · 2 baths,1583699,Tracy,,Mission,37.76015,-122.42098,Entire home/apt,385,3,54,2023-10-11,0.43,1,0,8,STR-0004071
409549,Condo in San Francisco · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,684131,Mary,,Bernal Heights,37.73812,-122.41807,Entire home/apt,177,3,239,2023-11-27,1.72,1,59,63,STR-0000126
409560,Home in San Francisco · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,2038517,Rennea,,Ocean View,37.72034,-122.46745,Private room,56,30,17,2022-08-15,0.13,1,179,0,
410762,Rental unit in San Francisco · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,1964252,Inna,,Inner Richmond,37.77843,-122.46988,Private room,73,30,3,2017-04-28,0.03,1,336,0,
413663,Rental unit in San Francisco · ★4.97 · 2 bedrooms · 2 beds · 2 baths,1371146,Alex,,Noe Valley,37.7488,-122.44064,Entire home/apt,300,30,72,2017-02-27,0.53,1,365,0,
415498,Rental unit in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 bath,216682,Jay,,Pacific Heights,37.79395,-122.42609,Entire home/apt,80,30,30,2023-07-01,0.21,9,307,1,
423300,Rental unit in San Francisco · ★4.74 · 1 bedroom · 3 beds · 1 bath,1776403,Natallia,,Mission,37.75686,-122.41019,Entire home/apt,105,28,34,2023-11-01,0.25,5,179,4,STR-0000166
424846,Guest suite in San Francisco · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,2112291,Martha,,Inner Richmond,37.7835,-122.47445,Private room,196,2,251,2023-08-22,2.23,1,347,6,STR-0001079
437385,Home in San Francisco · ★4.92 · 1 bedroom · 1 bed · 2 baths,2172763,Melanie,,Outer Richmond,37.77901881174357,-122.50375716429163,Private room,125,3,312,2023-11-10,2.22,1,263,8,STR-0000204
438940,Condo in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,1841207,Craig,,Castro/Upper Market,37.758919,-122.434776,Private room,77,2,143,2023-11-15,1.02,1,80,29,STR-0001810
442349,Rental unit in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 bath,2198022,Judith,,Western Addition,37.77528,-122.42706,Entire home/apt,150,30,18,2020-10-01,0.13,1,0,0,City registration pending
442397,Home in San Francisco · ★4.97 · 2 bedrooms · 4 beds · 2 baths,2198311,Marianne,,Outer Sunset,37.7587,-122.5088,Entire home/apt,270,4,154,2023-11-24,1.10,1,88,15,STR-0002072
444675,Rental unit in San Francisco · ★4.83 · 3 bedrooms · 3 beds · 2 baths,2206832,Athena,,Glen Park,37.74088,-122.43251,Entire home/apt,176,30,12,2023-05-04,0.09,2,185,1,
450992,Rental unit in San Francisco · ★4.38 · 1 bedroom · 1 bed · 1 bath,374909,Eric,,Western Addition,37.77477,-122.43225,Entire home/apt,100,30,27,2023-06-03,0.19,11,275,1,
455783,Rental unit in San Francisco · ★4.47 · 1 bedroom · 1 bed · 1.5 shared baths,1421509,Matthew,,Outer Sunset,37.7541,-122.50854,Private room,44,30,99,2021-02-08,0.96,2,0,0,
465723,Rental unit in San Francisco · ★4.84 · 1 bedroom · 1 bed · Half-bath,305557,Sheila,,Parkside,37.74033,-122.47144,Entire home/apt,160,30,452,2022-04-16,3.22,1,347,0,STR-0000132
467507,Guest suite in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,2320888,Jennifer,,Bernal Heights,37.74797,-122.41111,Entire home/apt,168,3,369,2023-11-27,2.63,1,333,51,STR-0005349
468490,Condo in San Francisco · ★4.56 · 4 bedrooms · 4 beds · 2.5 baths,285168,Bill,,Russian Hill,37.80109,-122.41385,Entire home/apt,349,2,80,2023-11-07,0.65,1,245,17,STR-0000265
490931,Rental unit in San Francisco · ★4.76 · 1 bedroom · 1 bed · 1 bath,1269188,Maureen,,Bernal Heights,37.74766,-122.42041,Private room,100,59,80,2022-11-26,0.68,1,362,0,
491867,Condo in San Francisco · ★4.86 · 3 bedrooms · 3 beds · 2 baths,969518,Sona,,Western Addition,37.77196,-122.43477,Entire home/apt,425,2,66,2023-08-09,0.48,1,19,12,2023-009889STR
493889,Rental unit in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 bath,2439917,Germaine,,Outer Mission,37.72833,-122.44125,Entire home/apt,225,4,115,2023-10-24,0.82,1,365,13,2023-007327STR
494111,Rental unit in San Francisco · ★4.69 · 1 bedroom · 2 beds · 1 bath,252927,Vivian,,Outer Richmond,37.77988,-122.48488,Entire home/apt,133,3,239,2023-11-19,1.73,2,345,26,STR-0005156
501770,Rental unit in San Francisco · ★4.86 · 1 bedroom · 1 bed · 1 bath,2475480,Arthur,,Haight Ashbury,37.77252,-122.43846,Entire home/apt,220,365,109,2022-09-26,0.78,5,337,0,
503362,Rental unit in San Francisco · ★4.93 · 2 bedrooms · 2 beds · 2 baths,2475480,Arthur,,Haight Ashbury,37.77265,-122.43857,Entire home/apt,350,365,116,2022-09-15,0.83,5,337,0,
504146,Guest suite in San Francisco · ★4.93 · Studio · 2 beds · 1 bath,2486135,Laura,,Marina,37.80489,-122.43746,Entire home/apt,360,2,115,2023-08-05,0.84,1,119,6,STR-0000323
505530,Home in San Francisco · ★4.53 · 4 bedrooms · 6 beds · 2 baths,698337,Emily,,Bernal Heights,37.74154,-122.4086,Entire home/apt,187,30,15,2023-08-10,0.12,2,132,2,City registration pending
511991,Condo in San Francisco · 2 bedrooms · 2 beds · 2 baths,723220,Helena,,Financial District,37.79138,-122.39761,Entire home/apt,290,31,1,2012-09-14,0.01,1,303,0,
519796,Rental unit in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,2019559,Suzette,,Russian Hill,37.801,-122.42436,Entire home/apt,126,31,79,2018-12-08,0.57,1,353,0,1025574
522273,Rental unit in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,2568946,Kymberli,,Bayview,37.73852,-122.39215,Private room,62,30,11,2019-08-16,0.14,1,88,0,
530857,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,2607120,Gregory,,Excelsior,37.71727,-122.43644,Private room,85,3,45,2023-10-22,0.67,2,199,9,STR-0003035
531151,Home in San Francisco · ★4.92 · 4 bedrooms · 6 beds · 2.5 baths,2608908,Jennifer,,Bernal Heights,37.73466,-122.41694,Entire home/apt,449,3,26,2023-04-17,0.23,1,0,2,2023-010271STR
533627,Home in San Francisco · ★4.83 · 3 bedrooms · 3 beds · 3 baths,2544752,Fran,,Potrero Hill,37.7608,-122.40379,Entire home/apt,659,30,36,2023-07-29,0.26,1,27,1,STR-0000040
537133,Guest suite in San Francisco · ★4.78 · 1 bedroom · 2 beds · 1 bath,127367,Michelle,,Castro/Upper Market,37.75714,-122.43419,Entire home/apt,96,30,9,2023-11-18,0.07,4,365,2,
545685,Guest suite in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1 bath,2676602,Su,,Outer Richmond,37.77502,-122.48035,Entire home/apt,79,2,1071,2023-11-30,7.69,2,114,93,STR-0004160
555596,Guest suite in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 bath,1772044,Judy,,Noe Valley,37.74402,-122.43729,Entire home/apt,119,4,181,2023-11-26,1.31,2,76,36,2022-010573STR
561148,Home in San Francisco · ★4.95 · 3 bedrooms · 3 beds · 2 baths,2758480,Steve,,Inner Richmond,37.77689,-122.45594,Entire home/apt,450,2,42,2023-10-02,0.31,1,10,5,City Registration Pending
561602,Home in San Francisco · ★4.98 · 2 bedrooms · 2 beds · 1 shared bath,2760904,Matthew,,Bernal Heights,37.74403,-122.41755,Private room,80,4,270,2023-11-13,1.95,1,140,33,STR-0001006
563887,Guest suite in San Francisco · ★4.93 · 3 bedrooms · 3 beds · 1 bath,2772791,Bob,,Haight Ashbury,37.7592,-122.44888,Entire home/apt,250,30,16,2023-01-16,0.12,1,178,3,2022-010115STR
568161,Home in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,2795397,Beth,,Outer Mission,37.73218,-122.43726,Private room,72,2,420,2023-11-14,3.07,1,20,26,City Registration Pending
571042,Bungalow in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2 baths,1550529,Shannon,,Haight Ashbury,37.76829,-122.43968,Entire home/apt,448,60,13,2021-09-01,0.10,1,245,0,STR-0001512
571142,Serviced apartment in San Francisco · ★4.83 · 2 bedrooms · 2 beds · 1 bath,2072534,Adam,,Inner Sunset,37.76459,-122.45483,Entire home/apt,89,30,48,2023-10-19,0.35,2,333,2,
582335,Home in San Francisco · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,2867852,Adam,,Marina,37.80144,-122.43865,Entire home/apt,1149,4,11,2021-07-27,0.08,1,274,0,STR-0001314
585326,Guest suite in San Francisco · ★4.80 · 1 bedroom · 2 beds · 1 bath,2676602,Su,,Outer Richmond,37.77547,-122.48116,Entire home/apt,89,1,996,2023-11-29,7.18,2,0,99,STR-0004160
587375,Home in San Francisco · ★4.95 · 2 bedrooms · 2 beds · 1 bath,2896645,Cameron,,Mission,37.76091,-122.42393,Entire home/apt,400,3,91,2023-11-27,0.66,1,151,12,2023-003541STR
589767,Rental unit in San Francisco · ★4.79 · 2 bedrooms · 4 beds · 1 bath,1692184,Joe & Katrina,,Russian Hill,37.79769,-122.41155,Entire home/apt,275,7,34,2023-11-02,0.27,3,343,9,2022-004625STR
591431,Home in San Francisco · ★4.53 · 3 bedrooms · 3 beds · 2.5 baths,727246,Erika,,Mission,37.75,-122.4235,Entire home/apt,325,1,17,2022-06-02,0.14,1,0,0,STR-0005246
592883,Home in San Francisco · ★4.65 · 1 bedroom · 1 bed · 1 private bath,1776403,Natallia,,Mission,37.75594,-122.41105,Private room,85,28,81,2023-10-17,0.63,5,108,8,STR-0000166
593253,Condo in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,2929255,Trevor,,Western Addition,37.7699,-122.42917,Private room,95,3,408,2023-11-11,2.95,1,332,19,STR-0000163
596042,Rental unit in San Francisco · ★4.78 · 1 bedroom · 1 bed,216682,Jay,,Pacific Heights,37.79361,-122.42469,Private room,55,30,102,2023-08-26,0.74,9,353,1,
602535,Home in San Francisco · ★4.95 · 3 bedrooms · 4 beds · 2 baths,2981490,Sabra,,Noe Valley,37.74289340826195,-122.4285495461478,Entire home/apt,511,2,20,2023-10-02,0.14,1,65,12,STR-0005920
604221,Rental unit in San Francisco · ★4.67 · 2 bedrooms · 2 beds · 1 bath,2991110,Jerry,,Downtown/Civic Center,37.78239,-122.41833,Entire home/apt,81,30,25,2023-10-08,0.18,3,2,3,
607500,Home in San Francisco · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,1805856,Adam N Alex,,Haight Ashbury,37.76864,-122.45267,Entire home/apt,1400,4,68,2023-01-12,0.50,1,364,2,STR-0006059
616204,Rental unit in San Francisco · ★4.62 · 3 bedrooms · 4 beds · 1 bath,2806033,Tina,,Chinatown,37.79644,-122.40879,Entire home/apt,550,7,80,2023-09-18,0.58,2,365,4,STR-0002254
616517,Loft in San Francisco · ★4.81 · 1 bedroom · 2 beds · 1 bath,3055666,Steven,,South of Market,37.77459,-122.40768,Entire home/apt,199,30,113,2022-07-05,1.14,1,365,0,
623906,Home in San Francisco · ★5.0 · 2 bedrooms · 1 bed · 1 bath,1772044,Judy,,Noe Valley,37.74551,-122.43723,Entire home/apt,119,5,4,2022-12-01,0.04,2,19,0,2022-010573STR
626349,Condo in San Francisco · ★4.73 · 1 bedroom · 1 bed · 1 bath,2528117,Sean,,South of Market,37.78097,-122.40628,Entire home/apt,99,30,55,2023-10-31,0.40,1,58,3,
628068,Condo in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 bath,1347606,Momchil,,Financial District,37.78724,-122.39825,Entire home/apt,99,30,62,2023-11-01,0.52,1,0,3,
632303,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,2206832,Athena,,Glen Park,37.73932,-122.43337,Entire home/apt,126,30,24,2023-08-31,0.18,2,350,2,
633629,Rental unit in San Francisco · ★4.75 · 1 bedroom · 1 bed · 1 private bath,3151325,Andrea,,Outer Mission,37.73175,-122.44106,Private room,69,1,89,2023-02-21,0.77,2,179,1,2023-004202STR
642672,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,611216,Yasaman,,Bernal Heights,37.74584,-122.42412,Entire home/apt,99,30,5,2012-11-26,0.04,1,153,0,
646275,Condo in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1 bath,1094388,Lynnore,,Bernal Heights,37.74762,-122.41584,Entire home/apt,178,4,132,2023-11-28,0.96,1,310,1,2023-005026STR
647360,Rental unit in San Francisco · ★4.97 · 1 bedroom · 2 beds · 1 bath,3245648,Eric & Peter,,Lakeshore,37.73286,-122.47812,Entire home/apt,199,2,485,2023-11-19,3.55,1,327,44,STR-0000044
648086,Home in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 private bath,3250518,Ponge,,Bernal Heights,37.74189,-122.41902,Private room,82,3,349,2023-11-17,2.56,1,195,28,STR-0001829
654279,Home in San Francisco · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,3289160,Tim & Chris,,Bayview,37.74444,-122.40408,Private room,100,3,359,2023-11-01,2.61,1,0,33,STR-0004235  (Formerly STR-0000161)
663623,Rental unit in San Francisco · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,119920,Gwen,,Mission,37.7562,-122.40944,Entire home/apt,240,3,47,2023-10-23,0.41,1,339,7,STR-0001506
664307,Guest suite in San Francisco · ★4.72 · 1 bedroom · 1 bed · 1 private bath,3355966,Geoff,,Mission,37.75292,-122.4186,Private room,82,2,491,2023-11-09,3.58,2,362,21,STR-0005178
664315,Home in San Francisco · ★4.83 · 2 bedrooms · 2 beds · 2 baths,3355966,Geoff,,Mission,37.75502,-122.41889,Entire home/apt,136,7,6,2019-01-03,0.05,2,0,0,City Registration Pending
671513,Rental unit in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 bath,2072534,Adam,,Inner Sunset,37.76618,-122.45311,Entire home/apt,89,30,8,2014-09-17,0.06,2,148,0,
678556,Guest suite in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 bath,3453060,Lorraine,,Haight Ashbury,37.77426,-122.45376,Entire home/apt,165,4,485,2023-11-28,3.55,1,90,29,STR-0000027
680288,Guest suite in San Francisco · ★4.87 · 1 bedroom · 2 beds · 1 bath,3463569,Ken,,Mission,37.7523,-122.41395,Entire home/apt,175,2,314,2023-09-24,2.30,1,0,14,STR-0000002
691023,Home in San Francisco · ★4.93 · 3 bedrooms · 3 beds · 2.5 baths,3531780,Mickey,,Castro/Upper Market,37.75757,-122.42693,Entire home/apt,500,3,54,2023-10-12,0.40,1,8,6,STR-0004590
699723,Rental unit in San Francisco · ★4.90 · 2 bedrooms · 2 beds · 2 baths,469757,Reid,,Potrero Hill,37.76497,-122.39798,Entire home/apt,441,4,88,2023-10-11,0.69,1,239,14,City registration pending
715543,Loft in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,3676663,Catherine Marie,,Mission,37.76196,-122.41361,Entire home/apt,180,30,3,2014-03-23,0.02,2,0,0,
719431,Guest suite in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 bath,783438,Phil,,West of Twin Peaks,37.73993,-122.4686,Entire home/apt,68,3,475,2023-11-18,3.51,2,0,56,STR-0000053
720811,Rental unit in San Francisco · ★4.76 · 1 bedroom · 2 beds · 1 bath,93873,Ron & Cherie,,Inner Richmond,37.77739,-122.46161,Entire home/apt,165,3,300,2023-11-25,2.22,1,152,26,STR-0005426
727866,Guest suite in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 bath,1743076,Kevin & Esther,,Parkside,37.74439181142324,-122.50586099104423,Entire home/apt,144,1,619,2023-11-18,4.57,1,0,66,STR-0000207
727969,Rental unit in San Francisco · ★4.72 · 1 bedroom · 1 bed · 1 bath,3729230,Grace,,Noe Valley,37.7527,-122.43294,Entire home/apt,113,30,269,2023-03-31,1.99,2,365,1,STR-0000791
728585,Guest suite in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 bath,3780377,Doug,,Noe Valley,37.74988,-122.4355,Entire home/apt,136,3,430,2023-11-26,3.17,1,314,55,STR-0000052
728884,Home in San Francisco · ★4.87 · 2 bedrooms · 3 beds · 1 bath,3729230,Grace,,Noe Valley,37.75277,-122.43517,Entire home/apt,203,30,143,2022-08-04,1.50,2,365,0,STR-0000791
734801,Loft in San Francisco · ★4.84 · 1 bedroom · 2 beds · 1 bath,3832375,Basia,,Pacific Heights,37.78972,-122.43086,Entire home/apt,250,31,32,2023-11-01,0.24,1,274,4,
734839,Rental unit in San Francisco · ★4.94 · 2 bedrooms · 2 beds · 1 bath,3832802,Kenji,,North Beach,37.80074,-122.41048,Entire home/apt,315,30,200,2023-11-01,1.48,1,49,5,
738547,Guest suite in San Francisco · ★4.70 · 2 bedrooms · 3 beds · 1 bath,3860047,Robert,,Russian Hill,37.80601,-122.41901,Entire home/apt,395,3,206,2023-11-25,1.56,1,311,19,STR-0007306
741327,Rental unit in San Francisco · ★3.63 · 1 bedroom · 1 bed · 1 bath,9965793,The Twist,,Nob Hill,37.79102,-122.40921,Entire home/apt,123,30,10,2023-11-13,0.07,9,89,2,
745957,Home in San Francisco · 1 bedroom · 1 bed,576273,Darren,,Financial District,37.79492,-122.40312,Private room,500,30,0,,,3,365,0,
747167,Home in San Francisco · 1 bedroom · 1 bed,576273,Darren,,Chinatown,37.79495,-122.40515,Private room,600,30,0,,,3,365,0,
749990,Rental unit in San Francisco · ★4.90 · 1 bedroom · 2 beds · 1 bath,2475480,Arthur,,Haight Ashbury,37.77174,-122.43831,Entire home/apt,225,365,74,2023-02-05,0.55,5,306,1,
752607,Home in San Francisco · ★4.77 · 3 bedrooms · 4 beds · 1 bath,3958328,Lily,,Mission,37.76548,-122.42032,Entire home/apt,310,5,410,2023-11-15,3.05,1,121,44,STR-0001363
754117,Guest suite in San Francisco · ★4.97 · 1 bedroom · 3 beds · 1 bath,3967658,Ryan,,Haight Ashbury,37.77234,-122.44622,Entire home/apt,175,30,178,2023-10-01,1.33,1,364,4,Pending Application
758815,Rental unit in San Francisco · ★4.86 · 1 bedroom · 2 beds · 1 bath,3998807,Jacinta,,Marina,37.80304,-122.44187,Entire home/apt,126,30,28,2023-06-07,0.24,1,277,2,1021857
765914,Loft in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,4038852,Garry,,Mission,37.75778,-122.41316,Entire home/apt,450,7,58,2023-09-22,0.43,1,365,3,2023-010512STR
767506,Home in San Francisco · ★4.84 · 3 bedrooms · 5 beds · 2 baths,3807182,Jennifer,,West of Twin Peaks,37.74412,-122.45273,Entire home/apt,410,2,149,2023-11-25,1.12,1,221,16,STR-0000472
769734,Cottage in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,4060777,Annie,,Mission,37.75796,-122.40913,Private room,72,2,142,2023-11-22,1.17,1,152,23,STR-0002863
