id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
857201878218444282,Rental unit in Oakland · Studio · 1 bed · 1 bath,7851811,Slava,,Clinton,37.79698184337432,-122.24884193397854,Entire home/apt,63,30,0,,,3,359,0,
857476338379743313,Rental unit in Oakland · 1 bedroom · 1 bed · 1 private bath,263143710,Rishi,,East Peralta,37.7929377,-122.2565708,Private room,67,30,1,2023-06-30,0.37,35,55,1,
857498179695464385,Home in Oakland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,313373273,Steven,,Fairview Park,37.84658,-122.25621,Entire home/apt,171,30,5,2023-09-16,1.26,2,91,5,
857547252299520876,Rental unit in Oakland · ★4.75 · 1 bedroom · 1 bed · 1 bath,4548869,Brian,,Oak Center,37.81213183642109,-122.28661141157303,Entire home/apt,82,3,4,2023-09-01,1.21,1,80,4,
857870788392041382,Rental unit in Oakland · Studio · 1 bed · 1 private bath,263143710,Rishi,,East Peralta,37.792445959628246,-122.25478981321412,Private room,66,30,2,2023-08-13,0.48,35,270,2,
858006158842694713,Guest suite in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,12237632,Tirtha,,Glen Highlands,37.843192299413396,-122.21946746043939,Entire home/apt,90,3,6,2023-08-21,1.08,1,173,6,
858296198372252616,Home in Oakland · 3 bedrooms · 6 beds · 1 bath,194724884,Ej,,Upper Peralta Creek-Bartlett,37.79091,-122.20686,Entire home/apt,183,2,1,2023-04-02,0.18,2,13,1,
858958841302418133,Home in Oakland · ★4.87 · 3 bedrooms · 2 beds · 3 baths,28377950,Garrett,,Piedmont Avenue,37.82619308787824,-122.24950324570112,Entire home/apt,300,1,15,2023-08-16,3.95,1,143,15,
860111343370914658,Home in Oakland · 2 bedrooms · 2 beds · 1 shared bath,508070322,Yvonne,,Millsmont,37.7715734,-122.1722324,Private room,73,1,0,,,1,45,0,
860149765142396162,Home in Oakland · ★4.50 · 4 bedrooms · 6 beds · 2 baths,507795192,Velisa,,Oak Center,37.807197245964986,-122.27890662456778,Entire home/apt,299,2,10,2023-09-04,2.01,1,351,10,
860277905047769273,Guest suite in Oakland · ★4.64 · 1 bedroom · 1 bed · 1 bath,227225802,Sisley,,Chabot Park,37.74541165305036,-122.14548907216844,Entire home/apt,73,2,11,2023-09-09,2.05,12,172,11,
860477104001796430,Home in Oakland · ★4.67 · 1 bedroom · 1 bed · 1 private bath,91712509,Josephine,,Clinton,37.794235176249714,-122.24149105539107,Private room,51,2,6,2023-08-26,1.21,2,357,6,
861152850838682592,Home in Oakland · ★5.0 · 4 bedrooms · 3 beds · 2 baths,8116266,Pippa,,Crocker Highland,37.81104162080744,-122.23250474932492,Entire home/apt,146,3,4,2023-07-24,1.52,1,0,4,
861760411677350826,Guest suite in Oakland · ★4.83 · 1 bedroom · 1 bed · 1 bath,227606948,Lonnie,,Glenview,37.807765650089266,-122.22190642259929,Private room,150,1,6,2023-07-25,1.49,1,357,6,
861919632992267928,Home in Oakland · 1 bedroom · 1 bed · 1 private bath,407587891,Julie,,Crocker Highland,37.80807392192331,-122.22974508620635,Private room,125,14,0,,,1,180,0,
861937837332306699,Rental unit in Oakland · 2 bedrooms · 0 baths,64546066,Adriana,,Cleveland Heights,37.80560831511928,-122.24456252803647,Entire home/apt,140,30,0,,,1,364,0,
862145069755262982,Townhouse in Oakland · 2 bedrooms · 2 beds · 1 bath,373042041,RedAwning,,Dimond,37.7979,-122.2088,Entire home/apt,89,1,1,2023-08-07,0.70,2,353,1,
862145197862907919,Townhouse in Oakland · ★4.67 · 2 bedrooms · 2 beds · 1 bath,373042041,RedAwning,,Dimond,37.7979,-122.2089,Entire home/apt,93,1,3,2023-08-28,0.70,2,299,3,
862546136474935584,Rental unit in Oakland · Studio · 1 bed · 1 private bath,263143710,Rishi,,East Peralta,37.79377154002104,-122.25703861327663,Private room,67,30,1,2023-08-12,0.79,35,270,1,
863000796441404155,Home in Oakland · ★5.0 · 3 bedrooms · 4 beds · 1 bath,504803066,Crystal,,School,37.79403928470694,-122.21579807492525,Entire home/apt,214,2,4,2023-08-12,0.80,3,260,4,
863743958443309101,Home in Berkeley · ★4.94 · 2 bedrooms · 3 beds · 1 bath,14104140,Dustin,,Fairview Park,37.85136310025289,-122.25379143515016,Entire home/apt,285,1,18,2023-08-20,4.00,2,110,18,
863899441479260015,Rental unit in Oakland · ★4.71 · Studio · 1 bed · 1 bath,7592606,Francisco Javier,,Sausal Creek,37.78660138471973,-122.22363283703727,Entire home/apt,75,2,17,2023-09-13,4.15,7,214,17,
864426590975491532,Home in Oakland · 6 bedrooms · 7 beds · 2 baths,504803066,Crystal,,School,37.79541124813349,-122.21382100557864,Entire home/apt,427,3,1,2023-05-28,0.26,3,350,1,
865463828070167415,Home in Oakland · 2 bedrooms · 2 beds · 2 shared baths,509187686,Sean,,Oakmore,37.813718450235235,-122.20585327595471,Private room,68,1,0,,,1,0,0,
865659208335117277,Home in Oakland · ★5.0 · 3 bedrooms · 8 beds · 3 baths,480613021,Riza And Miguel,,Piedmont Avenue,37.82441999604181,-122.25290751215786,Entire home/apt,393,1,3,2023-09-10,3,1,241,3,
865822443242954402,Home in Oakland · ★4.45 · 3 bedrooms · 3 beds · 1 bath,175115373,Aquis,,Pill Hill,37.81701,-122.26761,Entire home/apt,149,2,11,2023-08-20,2.46,3,341,11,
866881574076380814,Home in Piedmont · 3 bedrooms · 5 beds · 2.5 baths,737014,Sebastien,,Piedmont,37.81845603629073,-122.21351910847858,Entire home/apt,280,30,0,,,1,168,0,
867624514651268066,Home in Oakland · 1 bedroom · 1 bed · 1 bath,35973319,Vearsna,,Lincoln Highlands,37.8076565,-122.1951134,Entire home/apt,150,1,0,,,1,269,0,
867669814207648793,Rental unit in Oakland · ★4.67 · 1 bedroom · 1 bed · 1 bath,469826326,Joshua,,Shafter,37.84045,-122.26194,Entire home/apt,77,29,6,2023-08-13,1.18,3,143,6,
867682578311669018,Rental unit in Oakland · ★4.67 · 1 bedroom · 1 bed · 1 bath,469826326,Joshua,,Shafter,37.83888794752401,-122.26050441976356,Entire home/apt,80,7,3,2023-08-15,0.63,3,180,3,
867683932056246749,Rental unit in Oakland · ★4.71 · 1 bedroom · 1 bed · 1 bath,469826326,Joshua,,Shafter,37.83853,-122.2617,Entire home/apt,81,29,14,2023-07-26,2.78,3,132,14,
867785030473715985,Shipping container in Oakland · ★5.0 · 1 bed · 1 bath,478713477,Riza And Miguel,,Piedmont Avenue,37.82599,-122.25153,Entire home/apt,116,1,17,2023-09-09,3.67,5,160,17,
868258122642535456,Home in Oakland · 8 bedrooms · 9 beds · 3.5 baths,173879,Brian,,Adams Point,37.81243881926891,-122.2543094209804,Entire home/apt,302,6,0,,,3,0,0,
868477388722652462,Home in Oakland · 3 bedrooms · 3 beds · 3 baths,1110012,Dani,,Eastmont Hills,37.767363100418336,-122.16206816976576,Entire home/apt,207,4,1,2023-04-15,0.19,2,200,1,
868887020734568226,Bed and breakfast in Oakland · 3 bedrooms · 3 beds · 2 baths,33905185,Marie,,Prescott,37.8093097,-122.295311,Private room,300,3,0,,,2,364,0,
868915347583907230,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,109390401,Karen,,Reservoir Hill-Meadow Brook,37.787781447906916,-122.23155960971921,Entire home/apt,140,3,0,,,1,323,0,
869041367381594867,Home in Oakland · 2 bedrooms · 2 beds · 1 bath,10733330,Jessa,,Prescott,37.81252385140394,-122.29490060034546,Entire home/apt,217,3,2,2023-07-22,0.48,2,269,2,
869053993913367197,Rental unit in Oakland · ★New · 1 bedroom · 1 bed · 1 bath,3399828,Yvania,,Old City-Produce And Waterfront,37.80159576529135,-122.27738911775124,Entire home/apt,100,90,0,,,1,363,0,
869152360695239470,Home in Oakland · ★4.67 · 1 bedroom · 1 bed · 1 bath,10733330,Jessa,,Prescott,37.81407086977554,-122.29487444291186,Entire home/apt,106,3,3,2023-09-09,0.79,2,364,3,
870406365000935529,Guest suite in Oakland · 1 bedroom · 1 bed · 1 bath,1910100,Gregory,,Cleveland Heights,37.80484253984161,-122.24630903372268,Entire home/apt,150,2,0,,,1,89,0,
871250886740090472,Home in Oakland · 1 bedroom · 1 bed · 1 shared bath,2498001,Noah,,North Stonehurst,37.73648,-122.17334,Shared room,28,4,1,2023-04-23,0.20,8,222,1,
871273577487631400,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,2498001,Noah,,North Stonehurst,37.73429738678817,-122.1720780718616,Shared room,30,4,3,2023-07-13,0.65,8,191,3,
871727434047844372,Rental unit in Oakland · 2 bedrooms · 2 beds · 1 bath,1556814,Tammy,,Fairview Park,37.850797293587846,-122.26035805629144,Entire home/apt,180,7,0,,,10,139,0,
871846026877106379,Home in Oakland · ★4.82 · 1 bedroom · 2 beds · 1 bath,2591698,Ben,,Fairview Park,37.85023237261351,-122.25928250602757,Entire home/apt,130,1,11,2023-08-29,4.58,1,71,11,
872325218214747707,Rental unit in Oakland · ★4.75 · Studio · 1 bed · 1 bath,186638722,Stephanie And GianLuca,,Tuxedo,37.79836185739774,-122.22964116331997,Entire home/apt,115,1,16,2023-09-13,4.00,1,195,16,
873133860051390231,Home in Oakland · 3 bedrooms · 7 beds · 2 baths,510805207,Kennedy,,Millsmont,37.77456143044558,-122.1769566337201,Entire home/apt,282,1,0,,,1,365,0,
873242438018367202,Home in Oakland · ★5.0 · 2 bedrooms · 3 beds · 2 baths,510510905,Rashna,,Clawson,37.82326,-122.28727,Entire home/apt,171,2,16,2023-08-23,3.64,1,362,16,
873331220207247738,Home in Piedmont · ★5.0 · 3 bedrooms · 2 baths,135108464,Jace,,Mountain View Cemetery,37.8303439,-122.2435642,Entire home/apt,234,4,5,2023-08-20,1.18,1,331,5,
873366241802648510,Rental unit in Oakland · ★5.0 · 2 bedrooms · 3 beds · 1 bath,453358348,Carmen,,Lincoln Highlands,37.80400817249278,-122.19639524973233,Entire home/apt,217,1,3,2023-08-21,0.77,2,352,3,
873827577346656645,Home in Oakland · 3 bedrooms · 3 beds · 2 baths,126644773,Evolve,,Harrington,37.78174,-122.21521,Entire home/apt,127,31,0,,,12,259,0,
873860342067233776,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,41185330,Krista,,Lynn-Highland Park,37.798157954294744,-122.23439107825143,Entire home/apt,70,30,2,2023-09-01,0.67,1,319,2,
874082952721946010,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,397898684,Ronald,,Millsmont,37.774407108994765,-122.17618912447256,Entire home/apt,85,14,0,,,1,0,0,
874092454830850685,Guesthouse in Oakland · 2 bedrooms · 2 beds · 2 baths,436553900,Deborah,,Piedmont Pines,37.82848693580309,-122.19763935374449,Entire home/apt,153,2,2,2023-09-14,1.62,1,364,2,
874854142513397060,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,334729675,Juvensen,,Downtown,37.811022768070856,-122.26803870214106,Entire home/apt,86,1,0,,,1,66,0,
875546563089815930,Home in Oakland · ★4.83 · 2 bedrooms · 2 beds · 1 bath,131454334,Hertema,,Longfellow,37.82803659629753,-122.27770718091351,Entire home/apt,169,3,6,2023-08-13,1.65,1,345,6,
875562080562961402,Guesthouse in Oakland · ★4.88 · 1 bedroom · 1 bed · 1 bath,4211733,Sudhir,,Lakeshore,37.81509053692727,-122.23753054310556,Entire home/apt,118,3,8,2023-09-10,1.67,1,325,8,
875617460078085737,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,72176760,Titania,,Cleveland Heights,37.803265079051066,-122.25174632224821,Entire home/apt,89,5,3,2023-08-05,0.71,1,81,3,
876761780143648472,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,346454188,Christina,,Rockridge,37.8461877785181,-122.24701316683561,Entire home/apt,106,2,10,2023-09-11,2.34,1,156,10,
877492744724795915,Home in Berkeley · ★5.0 · 1 bedroom · 1 bed · 1 bath,30371408,Nate,,Santa Fe,37.84725716504263,-122.27800994240486,Private room,64,1,3,2023-06-16,0.63,2,365,3,
877773506511425506,Rental unit in Oakland · ★4.75 · 1 bedroom · 1 bed · 1 bath,511785970,Ron,,Millsmont,37.77405,-122.17511,Entire home/apt,75,14,4,2023-09-01,1.02,1,105,4,
878325418765586555,Home in Oakland · ★5.0 · 2 bedrooms · 1 bed · 2 baths,383192058,Jocelyn,,Durant Manor,37.7375355238412,-122.16532205981144,Entire home/apt,115,21,9,2023-07-30,1.96,1,228,9,
880018566749934170,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,443432496,Catherina,,Lakewide,37.8018401,-122.2634613,Entire home/apt,104,15,2,2023-09-02,1.18,1,167,2,
880426587804189925,Guesthouse in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,416186944,Francisco,,Gaskill,37.84181,-122.27733,Entire home/apt,95,2,4,2023-08-13,2.07,2,86,4,
881859970235121014,Home in Berkeley · 1 bedroom · 1 bed · 2 baths,509471414,Eva,,Paradise Park,37.849086652834245,-122.28423699476323,Private room,68,30,0,,,2,364,0,
882134241842931086,Serviced apartment in Oakland · 1 bedroom · 1 bed · 1 bath,511930449,Zeus SF,,Old City-Produce And Waterfront,37.80097565066957,-122.27545591676137,Entire home/apt,108,31,1,2021-06-07,0.04,8,113,0,
882172239188014627,Serviced apartment in Oakland · 1 bedroom · 1 bed · 1 bath,511930449,Zeus SF,,Oakland Ave-Harrison St,37.820033974981506,-122.26057340356647,Entire home/apt,119,31,2,2023-08-31,0.13,8,246,1,
882625079117873627,Serviced apartment in Oakland · 2 bedrooms · 2 beds · 2 baths,511930449,Zeus SF,,Cleveland Heights,37.8084437733675,-122.24639200781985,Entire home/apt,146,31,1,2022-08-06,0.07,8,197,0,
882638111846572955,Serviced apartment in Oakland · ★4.0 · 1 bedroom · 1 bed · 1 bath,511930449,Zeus SF,,Pill Hill,37.82136410967387,-122.26154421724173,Entire home/apt,126,31,4,2023-08-25,0.08,8,125,3,
882691296929183938,Serviced apartment in Oakland · 2 bedrooms · 2 beds · 2 baths,511930449,Zeus SF,,Old City-Produce And Waterfront,37.80104508675734,-122.27514731942657,Entire home/apt,145,31,2,2022-03-21,0.07,8,240,0,
882818137038905480,Serviced apartment in Oakland · ★4.75 · 2 bedrooms · 2 beds · 2 baths,511930449,Zeus SF,,Pill Hill,37.81941323390276,-122.26292340660645,Entire home/apt,168,31,4,2023-01-29,0.08,8,242,1,
883296022024650404,Serviced apartment in Oakland · ★4.67 · 1 bedroom · 1 bed · 1 bath,511930449,Zeus SF,,Shafter,37.839803122872176,-122.26078038625657,Entire home/apt,104,31,3,2023-06-23,0.08,8,0,1,
883325085816438675,Serviced apartment in Oakland · ★4.33 · 1 bedroom · 1 bed · 1 bath,511930449,Zeus SF,,Shafter,37.839768884006574,-122.2616904597999,Entire home/apt,118,31,3,2022-11-30,0.07,8,0,1,
883375519096335426,Rental unit in Oakland · Studio · 1 bed · 1 bath,263143710,Rishi,,East Peralta,37.79315880241261,-122.25758394982792,Entire home/apt,67,30,0,,,35,325,0,
883547679273350100,Home in Oakland · 2 bedrooms · 3 beds · 1 bath,261047769,Sergio,,Hawthorne,37.78333018380137,-122.22391009625196,Entire home/apt,149,1,0,,,1,89,0,
883646650572557337,Home in Oakland · 2 bedrooms · 4 beds · 1 bath,307933687,Aloy,,Seminary,37.76755548584888,-122.19888359174607,Entire home/apt,181,1,1,2023-08-29,1,12,364,1,
884299160728809312,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,512565246,Samuel,,Longfellow,37.83077575460454,-122.27110370993616,Private room,64,1,0,,,1,364,0,
884387470411932267,Home in Oakland · 3 bedrooms · 3 beds · 1.5 baths,58051956,Alex,,Merritt,37.80012887756785,-122.2523982752282,Private room,163,30,0,,,4,318,0,
885354437265999068,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,48422,Keith,,Temescal,37.83052630831691,-122.26470643575279,Entire home/apt,118,10,0,,,12,362,0,
885756234081818450,Rental unit in Oakland · ★4.80 · 1 bedroom · 1 bed · 1 private bath,349564604,Shammie,,Clinton,37.7988065,-122.2415699,Private room,65,30,5,2023-08-29,1.18,4,349,5,
886265628179998015,Rental unit in Oakland · ★4.75 · 2 bedrooms · 2 beds · 1 bath,5238410,Isaac,,Peralta-Hacienda,37.79159438546096,-122.21491929698249,Entire home/apt,125,1,4,2023-08-21,1.74,1,34,4,
886270986019110307,Rental unit in Oakland · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,513616168,Brian,,Longfellow,37.82946829659156,-122.26964959652602,Private room,83,1,7,2023-08-31,1.64,1,365,7,
886413724699782734,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,46114150,Devin,,Laurel,37.79152496853402,-122.20447284387161,Private room,380,1,0,,,1,364,0,
886434218039769619,Home in Oakland · ★4.89 · 3 bedrooms · 4 beds · 2.5 baths,500112309,SiVa,,North Stonehurst,37.7411800777441,-122.17011627580432,Entire home/apt,273,30,9,2023-07-09,2.37,4,228,9,
886856831396667672,Home in Oakland · 2 bedrooms · 2 beds · 1 bath,48810352,Ashley,,Longfellow,37.83207383184122,-122.27029698969227,Entire home/apt,219,3,1,2023-06-23,0.34,1,0,1,
886865559646513323,Home in Berkeley · 1 bedroom · 1 bed · 2 shared baths,509471414,Eva,,Golden Gate,37.849073073169954,-122.28566545352338,Shared room,68,30,0,,,2,365,0,
887274284043404033,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 private bath,349564604,Shammie,,Clinton,37.797887846919146,-122.24038272523433,Private room,65,30,4,2023-06-06,0.96,4,278,4,
887343854109541455,Home in Oakland · 4 bedrooms · 5 beds · 2 baths,478713477,Riza And Miguel,,Mosswood,37.8233170351352,-122.26302109204877,Entire home/apt,264,1,0,,,5,234,0,
887935135054317549,Home in Oakland · 1 bedroom · 1 bed · 1 bath,906397,Julie,,Piedmont Pines,37.82291795363061,-122.19011525580888,Private room,72,1,0,,,1,364,0,
888025376205962517,Home in Oakland · 1 bedroom · 4 beds · 1.5 baths,307933687,Aloy,,Seminary,37.76755,-122.20074,Entire home/apt,161,1,2,2023-09-16,0.57,12,355,2,
888603454304206954,Home in Oakland · 1 bedroom · 1 bed · 1 bath,31106824,Kay,,Patten,37.79162,-122.21825,Private room,32,30,0,,,1,342,0,
889189502572660333,Home in Oakland · ★5.0 · 2 bedrooms · 2 beds · 2 baths,395190643,Georgia,,Golf Links,37.7664107813699,-122.15803239218141,Entire home/apt,239,1,11,2023-09-13,4.58,1,308,11,
889204637410190795,Home in Oakland · 4 bedrooms · 1 bed · 2 shared baths,271103618,Vybe,,Oak Center,37.81027,-122.28489,Private room,48,31,0,,,3,72,0,
889302825676699640,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,141398825,Sharon,,Old City-Produce And Waterfront,37.7962024,-122.2756237,Private room,70,90,0,,,1,304,0,
889348832550886460,Home in Oakland · ★4.50 · 3 bedrooms · 3 beds · 1 bath,227225802,Sisley,,Adams Point,37.81160037678685,-122.25572243772815,Entire home/apt,136,2,6,2023-09-01,1.49,12,137,6,
889814249339021001,Home in Oakland · 1 bedroom · 1 bed · 1 shared bath,26952,Jennifer,,Ralph Bunche,37.81336619188064,-122.28460661044264,Private room,77,30,0,,,1,364,0,
890046113025113523,Home in Oakland · 3 bedrooms · 3 beds · 2.5 baths,237262,Joscelin,,Bushrod,37.84753,-122.26925,Entire home/apt,200,5,2,2023-07-23,0.70,1,63,2,
891366130435753511,Rental unit in Oakland · 2 bedrooms · 2 beds · 1 bath,348018429,Felix,,Clinton,37.796626389199716,-122.25085737026802,Entire home/apt,175,2,0,,,2,363,0,
891375688807491636,Rental unit in Oakland · ★4.53 · 2 bedrooms · 2 beds · 1 bath,438332794,Jeremy,,McClymonds,37.81434855997545,-122.27507009218543,Entire home/apt,82,1,17,2023-09-13,4.81,4,346,17,
891442352860562081,Home in Oakland · 1 bedroom · 1 bed · 1 bath,57194637,Brian,,Montclair,37.834802129797154,-122.20524671798394,Private room,200,1,1,2023-08-30,1,1,0,1,
891697806526793357,Home in Oakland · 4 bedrooms · 4 beds · 2 baths,28694377,Tong,,Downtown,37.80400446823254,-122.27665099640527,Entire home/apt,226,2,0,,,5,0,0,
892032505881871819,Home in Oakland · ★4.63 · 2 bedrooms · 2 beds · 2 baths,506868958,Mengs,,Prescott,37.81058563520029,-122.30099610312476,Entire home/apt,99,2,8,2023-09-12,2.26,2,358,8,
892794695545933943,Rental unit in Oakland · Studio · 1 bed · 1 bath,263143710,Rishi,,Peralta-Laney,37.79233419263024,-122.25760401491762,Entire home/apt,68,30,1,2023-07-10,0.42,35,198,1,
893051112363723438,Home in Oakland · 3 bedrooms · 3 beds · 2 baths,53656544,Christine,,South Prescott,37.80359827333453,-122.29790579481512,Entire home/apt,169,7,1,2023-07-28,0.57,2,348,1,
893429936186154284,Condo in Emeryville · 1 bedroom · 2 beds · 1 bath,18646010,Marwa,,Paradise Park,37.84691,-122.28123,Entire home/apt,138,2,0,,,1,268,0,
893518953989926022,Home in Oakland · 7 bedrooms · 7 beds · 4 shared baths,271103618,Vybe,,Oak Center,37.81068327544068,-122.28703269005618,Private room,48,31,0,,,3,90,0,
893525863213252546,Home in Oakland · 6 bedrooms · 1 bed · 3 baths,271103618,Vybe,,Bushrod,37.84142430561306,-122.26395288794134,Private room,57,31,0,,,3,0,0,
893766568409334841,Home in Oakland · 4 bedrooms · 4 beds · 2 baths,515292688,Chinere,,Chabot Park,37.74830007085774,-122.13860424198302,Entire home/apt,250,30,0,,,1,87,0,
894633518544801755,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Downtown,37.8064722,-122.2695026,Entire home/apt,188,31,0,,,31,301,0,
894909606393564031,Home in Oakland · 2 bedrooms · 5 beds · 1 bath,7094685,Lynnea,,Millsmont,37.776087801290664,-122.16734756977111,Entire home/apt,120,7,0,,,1,108,0,
895670463460771514,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,691445,LeighAnna,,Cleveland Heights,37.803011834046224,-122.24168588122404,Entire home/apt,116,30,3,2023-08-18,1.25,1,46,3,
896400268766096246,Home in Oakland · 1 bedroom · 1 bed · 1.5 shared baths,69839354,Maya,,Clinton,37.79633811000156,-122.24604738465577,Private room,72,4,2,2023-07-18,0.53,2,55,2,
897104816236034633,Home in Oakland · 3 bedrooms · 2 beds · 2 baths,2927579,Emily,,Bushrod,37.84424770960806,-122.26755994092922,Entire home/apt,230,7,0,,,1,0,0,
897117129863007121,Home in Oakland · 6 bedrooms · 7 beds · 2 baths,174648334,Anne,,North Kennedy Tract,37.77691,-122.23343,Entire home/apt,539,4,2,2023-06-25,0.50,10,0,2,
898184559924943510,Rental unit in Oakland · ★4.50 · 1 bedroom · 1 bed · 1 bath,234168817,Yusef,,Prescott,37.80898504064621,-122.29432849047645,Private room,50,2,8,2023-08-25,2.33,1,60,8,
898858667239806927,Home in Oakland · ★5.0 · 4 bedrooms · 4 beds · 2 baths,33656619,Lupe,,Clinton,37.79498943050638,-122.24229946732521,Entire home/apt,200,2,8,2023-08-28,2.58,1,337,8,
899370300304019592,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,489508679,Alison,,Fairfax,37.777111148859426,-122.20101328616039,Entire home/apt,75,1,3,2023-09-12,3,1,50,3,
899638879817677946,Home in Oakland · 2 bedrooms · 2 beds · 1 bath,183015582,Gloria,,Oak Center,37.8111365,-122.2882277,Entire home/apt,221,1,1,2023-07-23,0.52,3,180,1,
900012461798508101,Home in Oakland · ★4.83 · 1 bedroom · 1 bed · 1 bath,27976568,Lisa,,Highland Terrace,37.79371570824355,-122.2357816786894,Private room,50,2,23,2023-09-14,6.83,3,90,23,
900021495789724184,Home in Oakland · ★4.59 · 2 bedrooms · 2 beds · 1 shared bath,27976568,Lisa,,Highland Terrace,37.79183396258815,-122.23557706428285,Private room,50,2,22,2023-09-12,6.95,3,178,22,
900804486153499381,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,75810304,Reann,,Adams Point,37.81396965133627,-122.25347219863735,Entire home/apt,150,1,4,2023-09-08,1.54,1,337,4,
901771821018388089,Rental unit in Oakland · 2 bedrooms · 2 beds · 1 bath,443363923,Ali,,Patten,37.78901306309214,-122.22004430591305,Entire home/apt,127,1,1,2023-07-05,0.39,1,329,1,
902412423568746756,Guesthouse in Oakland · 1 bedroom · 1 bed · 1 bath,174648334,Anne,,North Kennedy Tract,37.77706,-122.23415,Entire home/apt,99,28,0,,,10,364,0,
902501729088359271,Boat in Oakland · 1 bedroom · 2 beds · 1.5 baths,380582184,Gentry,,Produce And Waterfront,37.7910185423245,-122.27032719159627,Entire home/apt,96,1,1,2023-07-18,0.48,1,354,1,
903097045505838533,Home in Oakland · 1 bedroom · 1 bed · 1 bath,4871572,Myra,,Temescal,37.831249228475784,-122.2560766339302,Entire home/apt,96,1,0,,,1,12,0,
903177437556616404,Home in Oakland · 2 bedrooms · 2 beds · 2 baths,174648334,Anne,,Oak Center,37.811517297763494,-122.28756388174197,Entire home/apt,259,28,0,,,10,330,0,
903375571418860003,Rental unit in Oakland · 1 bedroom · 2 beds · 2 baths,272407262,Victor,,Hoover-Foster,37.8193473,-122.2735635,Private room,80,1,0,,,1,365,0,
903815369919021345,Guest suite in Oakland · ★4.50 · 1 bedroom · 1 bed · 1 bath,20712581,Helen,,Bushrod,37.85139162875684,-122.26755673145621,Entire home/apt,95,1,14,2023-08-19,4.16,1,272,14,
903855079550593058,Home in Oakland · ★4.75 · 1 bedroom · 1 bed · 1 bath,516290603,Robert,,Saint Elizabeth,37.7763918,-122.2184328,Private room,56,1,4,2023-06-19,1.15,1,0,4,
904175823021749581,Home in Oakland · 3 bedrooms · 4 beds · 2.5 baths,34966387,Armando,,Rancho San Antonio,37.787821922541326,-122.23877833041166,Entire home/apt,120,30,0,,,1,362,0,
904459261671463001,Home in Oakland · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,79224327,Andrew,,Crestmont,37.80037816121024,-122.17689942158042,Entire home/apt,506,2,11,2023-09-13,3.71,1,135,11,
904620275512119638,Home in Oakland · 1 bedroom · 1 bed · 1 bath,22540748,Ramon,,Highland,37.74806312393647,-122.17771108770354,Entire home/apt,76,7,2,2023-08-23,0.74,1,254,2,
905304460953911748,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,2409932,Ligia,,Prescott,37.81227,-122.29499,Private room,50,1,17,2023-09-16,5.43,1,284,17,
905358227905790948,Home in Oakland · 2 bedrooms · 2 beds · 1 bath,486668180,Sharon,,Peralta-Hacienda,37.7847109204656,-122.21694619196379,Entire home/apt,173,2,0,,,4,257,0,
905358654514182975,Home in Oakland · ★4.67 · 4 bedrooms · 5 beds · 2 baths,486668180,Sharon,,Mosswood,37.82319664378346,-122.26279909038666,Entire home/apt,288,2,3,2023-09-07,2.57,4,163,3,
905912216920816338,Home in Oakland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,518079878,Jeremiah,,Foothill Square,37.74795,-122.15364,Entire home/apt,155,1,11,2023-09-04,3.98,1,0,11,
905975650014060249,Rental unit in Oakland · 2 bedrooms · 2 beds · 1 bath,408915467,Comfort,,Piedmont Avenue,37.825961264925596,-122.25695988769682,Entire home/apt,119,2,0,,,1,365,0,
906638289765147408,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,2131465,Tina,,Montclair,37.8317063,-122.2124856,Entire home/apt,96,7,1,2023-09-03,1,1,138,1,
